id	filename	md5	size	state
b366c5fd-2353-441a-93d6-2971bee0cb9a	b366c5fd-2353-441a-93d6-2971bee0cb9a/d961ebab-5912-49ca-bdd6-2f78258e0da9.rna_seq.augmented_star_gene_counts.tsv	f349e20a99ab63347c48dce1e7ad19cd	4244804	validated
b469aa6d-818c-4141-ba64-e9c75ab338b8	b469aa6d-818c-4141-ba64-e9c75ab338b8/e33e8e6b-7691-43cd-aac9-e0b7d4fd50c5.rna_seq.augmented_star_gene_counts.tsv	48f3b0b92b8b42736970d1a764148703	4249602	validated
b4b58c6f-e424-495d-b229-9361492725a6	b4b58c6f-e424-495d-b229-9361492725a6/4ea64570-2b92-4462-aedb-e5e5cffcce67.rna_seq.augmented_star_gene_counts.tsv	2648da30b3f39933c3ae8785b91ac150	4247060	validated
b9d44ab2-f8d0-4e55-b18f-9cc584a8947d	b9d44ab2-f8d0-4e55-b18f-9cc584a8947d/1fe8a7ea-9734-4ba0-8f2f-d51a9da88baa.rna_seq.augmented_star_gene_counts.tsv	ff6e4a87bdee4486895edb0e3af9a050	4238081	validated
bd5a47b9-99e4-442f-a2a2-e206526b2ed2	bd5a47b9-99e4-442f-a2a2-e206526b2ed2/d19fb6cc-69c5-43fa-866f-28244a2864c2.rna_seq.augmented_star_gene_counts.tsv	4999626c6bc32110f6aabaaaec3426fc	4252904	validated
becda208-bc9b-4f0d-af39-30fbe30ff473	becda208-bc9b-4f0d-af39-30fbe30ff473/6097a9e6-a272-4a58-b58b-9dfae47a68f5.rna_seq.augmented_star_gene_counts.tsv	1b310934b0fef9ff323aaec408a5f41d	4229671	validated
c05549cc-05cc-48dd-987b-6dd9604e5aa7	c05549cc-05cc-48dd-987b-6dd9604e5aa7/3da3efd3-63fd-475d-b9ac-7506eba20758.rna_seq.augmented_star_gene_counts.tsv	c696a53ea6648c9f01e4cacaaf0341bc	4255127	validated
c18ba9db-ac2f-4071-a39f-7751bd6bf688	c18ba9db-ac2f-4071-a39f-7751bd6bf688/ce51cae8-6dc8-42c4-adba-5751f878a12e.rna_seq.augmented_star_gene_counts.tsv	171053a353da8876d142ea2459c6ab20	4242089	validated
c7bfe43e-5aa8-4cdb-a4c0-f91e361baad9	c7bfe43e-5aa8-4cdb-a4c0-f91e361baad9/7b97df69-0e5f-4fb2-ab3c-dcbbb9b34b34.rna_seq.augmented_star_gene_counts.tsv	75a7bdc12ee72f40f9d90f9344098f41	4243857	validated
c8a329ce-da49-49b2-a9ac-bdf029e62201	c8a329ce-da49-49b2-a9ac-bdf029e62201/1aa49c3e-42c2-4189-9cc0-85ac48c5a75c.rna_seq.augmented_star_gene_counts.tsv	16a7a9ee86259c70e6e829e0d9832d8c	4242278	validated
cd5e2e04-9192-4632-ab01-5e2796b318c6	cd5e2e04-9192-4632-ab01-5e2796b318c6/feabad6d-2c34-4491-bfd3-afd36b1435fc.rna_seq.augmented_star_gene_counts.tsv	6497c1d0b2f47026eedf23971b7baf0a	4241036	validated
cd7a5a5b-537c-4ebe-b108-a7dfd797d56a	cd7a5a5b-537c-4ebe-b108-a7dfd797d56a/45c05604-c12c-405d-a5f1-73f2158f7485.rna_seq.augmented_star_gene_counts.tsv	f4bec130d841bf03c570c8adfaf94916	4236859	validated
cdba9439-4096-4607-afb6-edd31b525743	cdba9439-4096-4607-afb6-edd31b525743/6fc4c2f4-b020-4494-9652-c1078a55448a.rna_seq.augmented_star_gene_counts.tsv	81d0d068fcf647ce725293ca6394e527	4234062	validated
cef367ae-5abb-436f-9434-2c7a14ae4eb2	cef367ae-5abb-436f-9434-2c7a14ae4eb2/4bbfd40a-249b-4f23-b76f-24b6b42355c0.rna_seq.augmented_star_gene_counts.tsv	36af74e2b9eca71fff100fa57255d684	4248922	validated
cef5e817-fc7c-420c-966b-c6066e645754	cef5e817-fc7c-420c-966b-c6066e645754/64abaafb-e4dc-4791-b2ae-de246b88d0a6.rna_seq.augmented_star_gene_counts.tsv	4cee1f33d1a45093c9373481f21b7688	4247137	validated
cfd4e6de-0e7e-4f70-889b-23b9f5c79474	cfd4e6de-0e7e-4f70-889b-23b9f5c79474/311572b6-38d7-4048-92ec-2be5680b5e6e.rna_seq.augmented_star_gene_counts.tsv	9dfeff82ab9ebd5bb81e2811aa447db6	4240459	validated
d1a9a816-a2b5-4417-8e73-36c1ff6ef67e	d1a9a816-a2b5-4417-8e73-36c1ff6ef67e/2a6d8871-70a9-4d56-94ef-be1c6af82438.rna_seq.augmented_star_gene_counts.tsv	d5826341bc03e1195c995d29eba9d6a6	4239554	validated
d34d0f33-2c7a-4717-b994-a985ed2d13a9	d34d0f33-2c7a-4717-b994-a985ed2d13a9/d47ac4b3-246a-498f-ab48-d22e6384c196.rna_seq.augmented_star_gene_counts.tsv	c76ef7357aad7f4268a41d03af96a0cc	4246834	validated
d5d96424-9906-4113-b2dc-d1f01cb320e1	d5d96424-9906-4113-b2dc-d1f01cb320e1/927d7618-2785-47af-9454-628a08a4d188.rna_seq.augmented_star_gene_counts.tsv	93900127c38ba92ec695c40ca035c4a3	4249648	validated
de6250d3-a6e3-4692-8a13-fe83a53e4b46	de6250d3-a6e3-4692-8a13-fe83a53e4b46/ac0dda87-0e1e-42ff-a6f3-af694e01803b.rna_seq.augmented_star_gene_counts.tsv	73440c873e3a8f4a4c2c0c0c6305780e	4244718	validated
e06c93e0-2b30-4874-a595-60de8b5c3954	e06c93e0-2b30-4874-a595-60de8b5c3954/705148bd-112f-4c97-ba1b-d71ab3e757f9.rna_seq.augmented_star_gene_counts.tsv	d09216f19d77ea8f37a357126f8ab1fa	4241391	validated
e16814d5-5785-499c-a0da-c1fd8c3d49fe	e16814d5-5785-499c-a0da-c1fd8c3d49fe/992aa8fe-1a1e-43d9-8603-12ec9f8d4980.rna_seq.augmented_star_gene_counts.tsv	0a8f17a289704c9f07bdb245bb71984c	4239931	validated
e2221eba-2975-4efc-84bb-341f66a76708	e2221eba-2975-4efc-84bb-341f66a76708/731870ad-e7fa-4bc5-8969-0d55b5efe264.rna_seq.augmented_star_gene_counts.tsv	b5c7414d869f9e1445e7cfc99e84f47e	4236879	validated
e24e917f-02b4-4914-8dec-204765e7ee93	e24e917f-02b4-4914-8dec-204765e7ee93/950ab1ad-f125-49c6-b8fc-4cb3cd9730f2.rna_seq.augmented_star_gene_counts.tsv	1c9a218960f1d0f6946eee9ec75224be	4252668	validated
e2580dc1-7a91-4398-851e-978dcea5b1e7	e2580dc1-7a91-4398-851e-978dcea5b1e7/9af30f7e-312c-47b2-b63f-824e49e009f0.rna_seq.augmented_star_gene_counts.tsv	73c5562f097401c9700d3e8a57843c87	4242460	validated
e68d534e-5598-4bba-880b-72e45813540b	e68d534e-5598-4bba-880b-72e45813540b/463a8538-ec3c-41f3-81c8-11ffebbf03a7.rna_seq.augmented_star_gene_counts.tsv	1fc7407d7c1bba9100a602f3c4961270	4250047	validated
ea72e033-f972-48d9-be8e-46319e985cba	ea72e033-f972-48d9-be8e-46319e985cba/5cd5bbda-d09d-4974-9f4b-20eb1b9fb5e6.rna_seq.augmented_star_gene_counts.tsv	e127bd4eed1842aeab713e0cc9605c44	4245225	validated
f4bc027f-1b40-4ca6-bc88-7e9c1ac38e96	f4bc027f-1b40-4ca6-bc88-7e9c1ac38e96/d3ad0ddf-0880-44ce-a81c-d89ec28c2305.rna_seq.augmented_star_gene_counts.tsv	474780bce62ca9da04483a85ca7fd4fc	4244097	validated
f89d69c3-59de-46d3-9a63-1b1d6a291a97	f89d69c3-59de-46d3-9a63-1b1d6a291a97/13b6384e-8738-4bbe-a45e-803e2678ae02.rna_seq.augmented_star_gene_counts.tsv	0e0c03aa12fb83c145b529e1b64937e5	4251769	validated
